0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class
0.5052132360545654,0.25340678493192126,0.11945904111768879,0.2475672350217688,0.1779223166614773,0.9190259263188147,0.4404519982155479,0.751527273130083,0.053318200350044975,0.7039198493348483,0.21814062721050365,0.5770683736236834,0.7692993915469566,0.9738792886014975,0.7316000294759171,0.27949138847998956,0.4131545720835008,0.25405364913228734,0.15566526950917803,1
0.1970300803153685,0.4393664442067624,0.2634969226894621,0.8819120341056927,0.5185242960285614,0.8303178492676897,0.8391773763715596,0.561672253494853,0.028213219414300217,0.9917162627945569,0.3978319917904536,0.29759255343950886,0.36288525495768365,0.45384683633332745,0.19863147737156328,0.8273678444189507,0.09545319001010444,0.7915094720866175,0.6298758171528501,1
0.10188185927208637,0.7202286728384705,0.899608844256524,0.23396446782249414,0.5658972518470197,0.5050945610563184,0.06859271633471309,0.11296272324978995,0.1628155722026835,0.34810982515336564,0.5594450482007036,0.5268390549091362,0.1678146268077425,0.9285341579387074,0.9822415867156855,0.6676848631940109,0.595579284097238,0.3358447650057049,0.22938184569847164,0
0.09325077694965278,0.7393913967553496,0.9813623029185884,0.3298432690941113,0.4686888526584889,0.8408323466777123,0.31038379222991686,0.4971271375882289,0.8016082484724709,0.1304067998373839,0.6575085767548968,0.22862051354541035,0.7851092201424351,0.4697265973778837,0.9435976476180726,0.4940142284982635,0.9274854580560457,0.5653768625838973,0.2530459451185594,1
0.524879848402271,0.35233392616146875,0.6010588293602376,0.55121289160809,0.9549713441568234,0.1610077018644437,0.8419219926964039,0.7199560701231139,0.18176398634392776,0.30676107741496605,0.93959370794602,0.09380791896967078,0.5420779559325201,0.11715153364314557,0.30674923990193537,0.12781205669412476,0.04079393872780546,0.14259444712594194,0.313334215356354,1
0.6870735744590113,0.2820583428122634,0.6239867798537441,0.93243739195805,0.24674053691375974,0.4584805705718611,0.05100776379644534,0.4452061014908647,0.9657844913859466,0.6073853785209407,0.5698771864287125,0.7435431797811949,0.5216773627715606,0.9621438555304059,0.9791851049524934,0.6404533613518384,0.49701159518686455,0.11218559811114825,0.797950710458191,1
0.713302898488601,0.31206887629307367,0.7638378965060815,0.09964104645547844,0.5017579983344745,0.8516313810564662,0.9022116231509528,0.7103890495192599,0.06922377945767988,0.6095687886264095,0.39200999861109753,0.7941724168811178,0.4909778868431822,0.4060397304640194,0.7653270110562009,0.3628632493720655,0.5830254700108217,0.7126452974022994,0.09680919147469813,0
0.48092503493197525,0.12101331089689815,0.6593871527473821,0.11928708311970748,0.042864906105164025,0.9761894780990393,0.369050025880468,0.3224241706619595,0.9386680501850668,0.9260630526587552,0.09164499917022695,0.9518462393069935,0.7042781040152519,0.32093818977346666,0.4996445416302988,0.7153748917133406,0.07946288742419438,0.37545344200793873,0.6305951650665356,1
0.6536753076465295,0.595733636141035,0.8278584404043687,0.2781117746943348,0.7845808100368167,0.4000177422280048,0.5207161534714166,0.09260496512220806,0.8012346893268527,0.37745410702753923,0.641186756794927,0.5822753956657236,0.22713529215296968,0.829799988673934,0.23072168417993177,0.2754916953593116,0.09207343035526183,0.0033428847746447277,0.6682161787132347,0
0.6146950509569231,0.09467144599733246,0.7361999109338686,0.19529132656799342,0.9093065337299319,0.8797677074625937,0.8930547873232103,0.7793309808771578,0.3355088639323628,0.2587397510872588,0.17525275608617596,0.42722185402801705,0.6125656982322899,0.11453177290166505,0.23754776304669112,0.7906205872853999,0.8973104572972543,0.6693980887995991,0.49051845059435084,1
0.2595469608615404,0.00526650762113734,0.8176227751838613,0.4053889964177706,0.2583500570745566,0.23457313503374688,0.28712407519624183,0.23786517164412058,0.5925072062447351,0.27989778800026177,0.1574985305834644,0.35469104113094485,0.010498485585066053,0.11066816951804359,0.7911610741707911,0.5941092842008086,0.44927454304058556,0.3379705326779783,0.2102003797383628,1
0.6881669345252391,0.30481364728247096,0.01326750387097575,0.4105357533033851,0.16034486307629914,0.9723092783429285,0.36029350036870234,0.2893611333275653,0.7162495397017212,0.9664735019358698,0.18523853810363022,0.6145018821332688,0.29333507829580496,0.13742546521670096,0.9142739334716938,0.5631287278042744,0.06418635371064019,0.4509191531010842,0.14553826020570904,1
0.788660537607894,0.5634577608679102,0.7483670421026453,0.5891390835477269,0.41114107130349054,0.3473839285145287,0.013439691764945194,0.023541686388410143,0.6197010739447126,0.7494199353324857,0.5340820196507123,0.4466162080861895,0.8033226825154537,0.37522042097769603,0.2959450179195241,0.5506886398935005,0.4579554234784591,0.6738590815660301,0.34974600007838963,0
0.3087041487413179,0.9754238099425216,0.020115131745733983,0.6066651647913097,0.5338765071034587,0.10625253307353333,0.5728733650787226,0.004039604836075017,0.02064265253226727,0.9938394055284535,0.2105857082138054,0.636010382917138,0.36320818827198587,0.7320841022247706,0.0630212509664172,0.5805674417775178,0.9951890952581007,0.0394651184289071,0.026254543884416837,0
0.9839247473454615,0.19400370669311973,0.8129434849660988,0.07782963927996,0.929231754193679,0.3732547855938937,0.9551418591351192,0.2424112467611763,0.8992017726456197,0.7005563136196503,0.5753206263111809,0.26947261981452764,0.00937039055972122,0.07454262794789646,0.7153766412462448,0.9082345785235344,0.3324199855168348,0.23449758980382607,0.8324840144199387,1
0.22075180166573471,0.9736523009367924,0.9856812450452377,0.9573817417369154,0.2218574823810897,0.323058721302396,0.2733059908673222,0.05170175402564481,0.15416117118667516,0.4438662058317997,0.9748431222266987,0.8116895098748442,0.5054539898234864,0.5052121455862767,0.5757959437509999,0.5838988218644237,0.2794614796094649,0.39489793465049994,0.7235802321984671,0
0.3955203505041597,0.3471662890616676,0.39222649700002643,0.38583200190511824,0.6623460372927765,0.024923884461122925,0.40509719936312727,0.7385864816337764,0.3554466355070799,0.8852083590852403,0.22659205318914377,0.6119949479397025,0.599471397460782,0.22626668924194593,0.9325940127661052,0.6383315038659912,0.423807739929405,0.5836276006376483,0.8456914508569824,1
0.8739596008245697,0.8786522338202809,0.11386744336002053,0.41866900468778634,0.8033462681057782,0.4699476033325717,0.5355907584613124,0.4964141236537848,0.5040323436308435,0.7787537565583613,0.06005076543526777,0.06145264690160135,0.3636512824490704,0.19119977769974927,0.7949376773222706,0.5091129735729943,0.13208717298946382,0.4363538077004727,0.9354526017298668,0
0.2704226354622298,0.2621790822333927,0.9626175151926988,0.733064597633646,0.4312577110199606,0.9651956034810233,0.3894525768510113,0.810283591265231,0.9115481292988847,0.3912619855948499,0.4029202958507684,0.301566597953856,0.41197570975504005,0.4464333114996908,0.22340519917131896,0.31113231013130793,0.044167050831963484,0.46600077520538397,0.6668412504169319,0
0.2459582390754793,0.2983024104302143,0.7854131682256512,0.9742635158015908,0.9217055598904202,0.5783745806810006,0.5911900198111603,0.9934806467604452,0.22348268784773684,0.18052289049068415,0.09002878900159728,0.6020848160495319,0.49045030667908973,0.9411147532086621,0.5834570963072567,0.5737762388234664,0.43937319542464237,0.8291917519125299,0.04937213605758606,1
0.5008620026290239,0.06383181057265086,0.2877654702146011,0.22090123543206341,0.6893651684771913,0.46772246784620686,0.10150590344718102,0.48602357403799257,0.8467265332534247,0.1819119763519258,0.3820347098259166,0.1367826803026313,0.42702459730557774,0.9479703588739187,0.03252975729974539,0.4595003387227824,0.731827685019503,0.006688022845792951,0.2153750372392883,1
0.9801034298961211,0.3221434497520227,0.7074972813327441,0.8961256745403056,0.5433643564559462,0.8165974006270685,0.273826374919132,0.11463158458615519,0.663163959861781,0.7449975840398593,0.5810424519309242,0.6940026369657785,0.7288258099280341,0.3841996740521352,0.7197424925156195,0.9019111215826514,0.09675297960354812,0.37021804096604805,0.03566145086496375,0
0.3815251046202528,0.6941200207063201,0.25102197677436133,0.07791222540059806,0.1420310413572866,0.7474009188412969,0.9030591262397727,0.3536249911740369,0.8519817478812357,0.06452506385003576,0.7750978409862748,0.006511563597369707,0.7316356843585243,0.11662167284477354,0.9299343273150767,0.03378074302705125,0.4572869475960051,0.6877856998884172,0.84954201167018,0
0.24214147756337545,0.4548005983928156,0.4012152554506383,0.9983537491267913,0.013245053958342301,0.9703051625673168,0.27729853918025227,0.23976846300603938,0.07667972079552654,0.3360466292180614,0.36682893961193497,0.8822549289529062,0.8710849857482088,0.5370243991053493,0.5746293748978301,0.48754529910889965,0.03625187742214442,0.16362572123162045,0.08109265849554292,1
0.5287429885848787,0.2977268445050455,0.8645045359768414,0.27827127424502407,0.6527931282711861,0.3724992857038808,0.45256189305409367,0.3317939951716322,0.9136292954325631,0.2348435449494073,0.9284022836685947,0.4727325285976349,0.3989861988368495,0.46702994101146333,0.5088276020181802,0.5956850213889641,0.721830660766743,0.7471466629033354,0.10495476915702229,0
0.6162209121585885,0.3619555477323314,0.7343345709179556,0.6255067955801725,0.10680100250574143,0.6907471775450182,0.6981260007414859,0.379045851683107,0.9976647949804189,0.11969723877468819,0.053190046921989365,0.17279024051699265,0.6085498762877161,0.027877061434550043,0.6558960939528964,0.7317652465897809,0.23200175262703648,0.8487733074593928,0.677163107519451,1
0.9515150508155775,0.4383354497375057,0.9712067828230966,0.642342585412051,0.8898714298477112,0.16238919978789712,0.32859408228735776,0.7779222324598458,0.1929394018633036,0.9396342461079407,0.4178600411836828,0.28123467994236384,0.5144062644354944,0.2707777930348477,0.5869003013695382,0.49227579182112213,0.9436881489294819,0.01084985948003192,0.8718302907332763,0
0.4544047812384324,0.4304774532568847,0.6385102263804433,0.046992651754446224,0.4187172856998955,0.41992488671558004,0.21255238856547432,0.7381251819503262,0.16458426938383464,0.2433020265337844,0.789939547010456,0.07088738868432332,0.9091177846512936,0.6095645894373825,0.4927899737641104,0.6874880135158222,0.8296964205612081,0.6509339158290509,0.2860299321870119,0
0.38707216869025407,0.5516397881765441,0.40450722343385537,0.3271270608603972,0.10777939788702096,0.7641460836650256,0.32515093724672595,0.28918170827106837,0.6212410745219911,0.5778545661105766,0.23833047215618242,0.31450979584722405,0.27720445060523513,0.3449354888673163,0.1285153112574644,0.08566416484175199,0.6563923613426709,0.9138651526027484,0.14275439481632257,0
0.8567854801821322,0.10027357401691905,0.9340464155501148,0.1032476953384146,0.061577066497013666,0.1726008416566206,0.7164404707832415,0.41096989815169416,0.8246294913598109,0.7957685563389308,0.8416862627968018,0.20028458571811936,0.552134247326259,0.2358180837785393,0.342527410524078,0.1845597709414981,0.26583804480959117,0.9587169768315003,0.5603915253473006,1
0.5642241024355842,0.3559709584922607,0.10676273963295557,0.6766032804898341,0.17487553359980812,0.7994628799357046,0.6433578126524757,0.5763024478289114,0.2353132637588924,0.5861120446982958,0.2168309472114569,0.24960430386190668,0.6581577495828793,0.17634148307908437,0.15026375664657576,0.766275448562227,0.11217954026689725,0.85226699476387,0.5794910252149026,0
0.17152639871205622,0.19277608109788003,0.4130620111226243,0.8517793279748858,0.535210282148281,0.7889502038834981,0.8974410676600529,0.164195191154209,0.82095956618935,0.3438133956890279,0.8612146053062583,0.028354048639556928,0.20885304808659133,0.4834942730592927,0.9820288768554316,0.8113592551562839,0.6038896868209618,0.4852267202581234,0.8398499158853994,1
0.7595342539418966,0.2119480519241156,0.42727509048850243,0.9191704499277275,0.3111320776797766,0.4591368831296915,0.4229475937745798,0.5003998457971542,0.6213774432372139,0.21161864415899923,0.7769097092434537,0.8121938799133631,0.0054535909829582785,0.43334643817091234,0.17542401031740462,0.27750811349767446,0.43187113799980814,0.545696899542934,0.34570087823180995,0
0.28594920751971153,0.9314653762548181,0.7301428394328456,0.015369886756002038,0.6421398158600717,0.7164499386049153,0.21222986641243458,0.41721820466834114,0.06843785784289236,0.7051237196368235,0.9844273547269379,0.09451302079460633,0.5832070272780708,0.3097242834702387,0.6321147432913745,0.6131329054801987,0.5830177888943457,0.9036616415557642,0.8513016699182822,0
0.462846857566519,0.5280097569571401,0.8792677653923818,0.6425043859727831,0.7657134454166784,0.6989924030607408,0.219081562118991,0.669318472441892,0.7075666060720919,0.4432584431892663,0.35410798722900827,0.5663362708211779,0.5423080273804756,0.9373965913278216,0.6205534821552868,0.7905809655283668,0.9896057613858119,0.24040661113123651,0.2635365597375473,0
0.24345000412115136,0.1784233080701545,0.8451777351850148,0.6620826460739796,0.7224678685530559,0.23099130028939774,0.944731102708026,0.40755821950690574,0.8944280624226083,0.4782796283259888,0.4096647136432089,0.31214654299226474,0.16871991275859755,0.23842091768217666,0.5688675742140032,0.31326471801953737,0.37611802987032916,0.9995611233420719,0.748104675245993,1
0.027747671573080335,0.45909479044612267,0.6172090174874911,0.7119532950023666,0.05066472977708747,0.48955156310409365,0.6306038115239894,0.4513753702962432,0.17467545454521538,0.6614360517560084,0.49109028805094,0.8163717755179716,0.2223272809371215,0.2410140516829662,0.005017183685045112,0.7848972282274603,0.9515489338109028,0.5636492922732516,0.31773458996619297,0
0.340413258318374,0.3177647484634447,0.17703755939819688,0.9035790471166484,0.04421985564609765,0.7931493077535939,0.4776642383859705,0.8105853850446839,0.9593728470624721,0.7589003701931103,0.9473236790273254,0.8956753827940508,0.5603994872599011,0.4283092342242565,0.7666719183881144,0.6989337130664597,0.24866313130860962,0.13823822818717835,0.5216969095908146,1
0.5355058581300176,0.4134608272544886,0.4060219879899909,0.08781292238447069,0.0793601847674501,0.014893592318194648,0.5928298640635467,0.9441325735750574,0.8897165616271966,0.46565545601566893,0.3154729824889412,0.7014008945482757,0.7014015835882961,0.9269909360290727,0.23291061754199494,0.3756476435021171,0.6969928364122134,0.44598156581101744,0.5882971160965821,0
0.7697091320324247,0.5643175036259739,0.2234868732645814,0.7536838841899038,0.535369539260252,0.12807745898869682,0.4341296503590115,0.049523130596577314,0.16139522063715384,0.4145820913972488,0.14084862620398497,0.4095137211996155,0.9805470750175954,0.4460341740127792,0.00804640867386297,0.12981773290697685,0.41107285531524396,0.5983055270599056,0.2862820179621186,1
0.8764924147852007,0.21772227539459532,0.08001487723141676,0.415801307302613,0.4184125025366653,0.2653696289474071,0.8983420333432001,0.22067282308386515,0.04022685744592325,0.8323712079147575,0.1292545911534062,0.32380869725599903,0.44677468730757486,0.8781885673647467,0.2954662890389672,0.4430989018762622,0.30017998675138413,0.3365927093598019,0.7501696243793163,0
0.5760754530962356,0.589676827634488,0.13768045941509321,0.6779450137230308,0.3009362686153515,0.6311778283043179,0.662145586065406,0.47760424761296905,0.24319742990957027,0.9481533610577162,0.8811688129371117,0.8509334833699894,0.08314243329771587,0.17380097952938178,0.3549813582473822,0.9177467421988147,0.2521142358702406,0.7233376272134415,0.22983468857879963,0
0.7356763459704291,0.32352993497716453,0.5130967040525573,0.41995450501811993,0.42336778894217664,0.8648093805202927,0.9889839971218436,0.9682597895778146,0.6945364450221383,0.022596213635551865,0.4650294988065613,0.26781437037001743,0.9044685467547514,0.4793816099217396,0.7068142214692168,0.07972650281322569,0.35171601630478777,0.00038911978431832583,0.08560208695056881,1
0.8588925419953287,0.2786080208574744,0.1197076258020684,0.44051869597033555,0.9794507954001779,0.2700060219298729,0.9228078101127386,0.3073818128129515,0.9481518990830372,0.6989658828937514,0.1509912426131288,0.4052170631480482,0.6445742237906029,0.5653707722198583,0.06763716074856907,0.0906198264171929,0.9261849917565309,0.039452369694492395,0.2545514238770179,1
0.2348816981227455,0.011255355604741779,0.2843697704297863,0.6541267592802037,0.2518232653475355,0.6147129134538776,0.3505325228280425,0.23722946147341817,0.5934536976519845,0.08189355897288342,0.9025697564430807,0.998382978356555,0.21473294207754556,0.667814288520282,0.43417988714006317,0.33180871945694024,0.07962549875299418,0.1666639143793216,0.11168016700693151,1
0.757281712139868,0.11971790280004968,0.3489834406013834,0.06713286962334053,0.3754969171724073,0.9359269798972092,0.2567137249433932,0.8884508036371347,0.9663369489525904,0.1194854387153832,0.06363784425505281,0.3399659458252886,0.8728084307554614,0.14613299342802666,0.816980502118215,0.8714903039137611,0.6756288658359385,0.33144080146232413,0.2645250010870803,1
0.8955137840274464,0.18880943104489478,0.4074323834716548,0.5172875360281579,0.7534078204511421,0.9244884601844604,0.38799871693881416,0.36385426526768083,0.8236174271415005,0.05603733299526359,0.9772255860012886,0.8957391087163658,0.6188327929837405,0.3524536633360985,0.1704220955895791,0.048952953993903314,0.6210591025182114,0.4559631301318413,0.20219503743029243,0
0.13302434080566483,0.1614349126128215,0.9962039170428566,0.9752738412094871,0.02351278486824626,0.3451634066340208,0.9674578050932952,0.1482824403970996,0.18344891742327185,0.7559277429082445,0.5466469817287599,0.014895535912954339,0.845437111896556,0.8644416095313675,0.8644231212794997,0.6962074959383223,0.6440572640061639,0.6446710043457071,0.7809285232777522,0
0.7723803480801301,0.4040753533594442,0.4531820122398422,0.4497148777899821,0.9278058579297834,0.22127092179607943,0.3933988911562455,0.6875550166940523,0.6977861948273031,0.1623708152272617,0.9874940830987601,0.16573708191446634,0.4502665447768478,0.5935701449733408,0.3375094970289013,0.8493668329945692,0.9421190513586306,0.16335216085546544,0.6360441970051368,0
0.7120946736682279,0.9664448836183063,0.8810875470368369,0.7558527682717908,0.15831402935037397,0.13184307733327438,0.3930901480983554,0.7004777692404395,0.9152972896255074,0.23158718081277874,0.3574492576299708,0.9371934713025183,0.7485081641631617,0.17720515593700192,0.1708936017884134,0.8935146683348765,0.09643301377255709,0.4944316057294109,0.06928853414725511,0
0.2190286997148888,0.41487133952109,0.16752870737860315,0.8434132374622522,0.3753032478864956,0.9641100171095534,0.33779993173856837,0.8059646931019548,0.9618815418003639,0.49268126323847294,0.2888671846773375,0.5393301644576722,0.16744864429707784,0.004096563211731685,0.4061869590166738,0.26032561565844003,0.39941451880840406,0.8445352784942273,0.5136211667219215,0
0.03364623327040539,0.20777025892558065,0.27557901266109197,0.4288205818999391,0.047964468735656185,0.7304193568647274,0.04568365388960094,0.07830035002820057,0.4143961324979788,0.34431289178078495,0.8110697599494714,0.8613530138150234,0.247481640005616,0.52722197323065,0.46399939632975995,0.42778142385044093,0.7649218366159187,0.42260246077780883,0.23650264536567733,1
0.24984463680261915,0.6975587701996547,0.5561464886252085,0.8508004049431312,0.25048243665814496,0.5104045732075644,0.5041221087259908,0.4189853079838104,0.5994046599980182,0.9939361956874057,0.43060237114375277,0.43123975124104164,0.6780030914534051,0.3506436369864979,0.9380594175861959,0.8292577701341,0.5994918079616706,0.9714834716120586,0.227786468864852,1
0.66784006271676,0.04726746930053083,0.940262537594438,0.33502799795387506,0.9633003026065536,0.2066884639543417,0.9512540963908989,0.922662375813579,0.8350625054335242,0.564972269196355,0.2993058772498386,0.6540772452595413,0.9584024182797226,0.8231002551698328,0.09325623043576048,0.9878802630966754,0.0047836059198744785,0.7780867705982168,0.7582326566330118,0
0.005793752494983817,0.20697413792640407,0.7518889390893705,0.739813268879682,0.13974851648820485,0.9644470686664507,0.133693358053805,0.07746934711918085,0.5596034597035704,0.312886877411802,0.08983991982090223,0.21413531562263777,0.7139098977909828,0.0469897825592428,0.4606131030683913,0.3388744630172542,0.08614166357431874,0.01572761110085774,0.08966249015786687,1
0.7683015950941772,0.7540924368358094,0.3723090771224845,0.013266475623493257,0.37935296925716167,0.10839832382454262,0.84457585005235,0.31668258581015074,0.7427171952906273,0.40949606437557606,0.03162562019134796,0.3170179328734547,0.3232955894361582,0.9804682677033201,0.739289493834247,0.7486617242846723,0.735019895835113,0.7625154847817481,0.7831918132804424,0
0.17329403786580322,0.27264150493728634,0.2513121954286428,0.027899466001512607,0.6442578903523731,0.1382634581628044,0.8410047408722402,0.65977594922321,0.6778450280625024,0.06743556454903776,0.5400313572596999,0.4856240497693318,0.9649054256138219,0.8601664277724981,0.07162394383329529,0.22395590596715498,0.010576106856502565,0.851947052014001,0.665550458386377,0
0.09465562389313142,0.6882249724023428,0.035321534506631336,0.3874292563187217,0.1396025560955826,0.7299190695879504,0.06699766022157605,0.7477529338979404,0.07461503487496846,0.8560963094899933,0.8060273473410522,0.8630479305698622,0.30811808912831207,0.5944317949604419,0.3484666611827498,0.5961451589360877,0.9743338634351516,0.2759618398902326,0.01650392049809024,1
0.6409744491751418,0.886461618954951,0.7314555538832728,0.386450222209221,0.9430794268690476,0.08780556818248475,0.37980929995141766,0.29338203900957927,0.7676309547869838,0.6531161313076985,0.23843982346718828,0.39127106293721525,0.8260777968324653,0.8698561010810429,0.43822876314629466,0.9776114385955041,0.7981707127053971,0.8778527306341836,0.8575057180670286,1
0.6178745227209294,0.7057100987811256,0.19669031352306987,0.8345447534057038,0.34435495168041874,0.6331543736128634,0.6014690283537023,0.38252896757285837,0.18139812281831114,0.15956965597780526,0.5324443313693423,0.8562658164617073,0.49451186658304536,0.09260427197184107,0.2935335807776326,0.7767413801000321,0.2448528836770707,0.8092371941115196,0.39452741400819014,1
0.5380482855904014,0.5231988765452094,0.3139481641021902,0.14426030565157533,0.4920563210915577,0.6765659700256104,0.9635627748360837,0.47800994742818825,0.020809366013417874,0.7360227117188631,0.3078675704179047,0.9501885979809424,0.7054801170314369,0.43225077316535965,0.2894080461898322,0.5716090527713158,0.000986163493843839,0.09100839869025645,0.9704931981381314,0
0.310981946664332,0.9453604168677753,0.5957646417131609,0.4834692492461985,0.9070883954932948,0.10137673883197562,0.2962913478356829,0.4226823329953342,0.6652001691715723,0.7522396040046924,0.18694846689846767,0.5919489768651647,0.6486964001347187,0.37160313126827915,0.9223342803481085,0.9061925148777502,0.15711814997182483,0.8751700694058039,0.4100193902551801,1
0.6078388610451219,0.7351827987273265,0.5759319452799526,0.19009927825869588,0.07326748304691999,0.8275284422522293,0.5965515014540544,0.8273464278016573,0.3061747502141031,0.7300399063406838,0.24067447192418756,0.5813232729419574,0.29188342967382297,0.36854707271161347,0.24314947765005823,0.6037942379999846,0.9212651154177145,0.582383114625578,0.5832677280747837,0
0.2967201429308315,0.6698001533989746,0.43246287814450257,0.7029450686217835,0.9228838196810006,0.6969771174601843,0.5746782520755478,0.6931293732741277,0.8135420584555978,0.5418156774465787,0.8098805556117985,0.8859557511728522,0.3373299331565579,0.5104029898552769,0.7631047409008427,0.16098947040450695,0.6127537608967963,0.22199118911283322,0.8503943022929357,1
0.9632606818387476,0.08462630337572341,0.007019789776774088,0.9284681786454415,0.9013988441657803,0.6880791090184403,0.5101973043157619,0.16730840273773506,0.9947103891005069,0.1336157878921399,0.6015323235482957,0.1481766225511414,0.1626037114234281,0.012640690889690442,0.17407727453019495,0.6289892623246565,0.5071253027163413,0.41217592133061753,0.19128515872945828,1
0.19593045924155061,0.8341671304644037,0.8871288062816696,0.6936731318703049,0.3524652071972969,0.567642578667431,0.4255417489732284,0.46359164866618974,0.52886705081001,0.3310190729511078,0.35085827715222007,0.29610541953262426,0.4329044411038343,0.5353767810409518,0.06021463515557768,0.012501836304066871,0.13977415450567932,0.4140360007286059,0.16266924837740715,0
0.22997415079810068,0.2988191523879288,0.7158971579726879,0.48304181782456734,0.19396491521798664,0.3243338837556017,0.3616905489131501,0.6066046360490854,0.7123374762246196,0.6302382199010794,0.22341252003011158,0.7099777432014247,0.9166957225331098,0.3246107003958776,0.317113240323705,0.8778849792437429,0.20425118537407572,0.3262120658129124,0.85467085033232,0
0.3016993999748592,0.32583879913422276,0.9456633237773461,0.605823213689995,0.8759080378615719,0.9908489634535973,0.1879117417776075,0.9908284986552437,0.5187223012761404,0.6435268857782489,0.26224806263411304,0.5899269971556466,0.5328026249415649,0.6876614729233367,0.6892284738878809,0.24251944795522595,0.5531872021457701,0.8345594199121772,0.9549148614127879,1
0.9152118137984616,0.6654096479566122,0.1783837909636553,0.645334650713475,0.23683009694035806,0.8240686144463079,0.03881960575352883,0.21817478710039007,0.5824318432228565,0.2673395194975865,0.325813619899175,0.724572858515362,0.3879534588682304,0.23040288298565625,0.6623177193667348,0.5857428768596313,0.2762432022266078,0.7433663693118845,0.9323542200689179,1
0.911931694815196,0.173241351059364,0.6367168977597076,0.614537160014771,0.3774105345189246,0.8632863475610963,0.39067630670207987,0.9379268766227098,0.8578783481316576,0.7916951809275283,0.8800098713950181,0.38277955987869916,0.08904972712992376,0.2172975475975637,0.6315726994334246,0.34886662077401953,0.37336935280141414,0.6248396568681911,0.29980432726616624,1
0.9630334991939491,0.3742217711464283,0.237796476122198,0.6455165089769871,0.8857468055455375,0.25178117599491556,0.40406629591632415,0.35163056890141586,0.7256362095719799,0.4975129900839659,0.7206850494931024,0.34006375008420975,0.8433908432063059,0.7576075891574244,0.9687399146773334,0.9265872748531212,0.2976453377959869,0.5890333958863262,0.7772543822069322,1
