Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Train_or_Test,Sex,Speaker_Number_Andrew,Speaker_Number_Bill,Speaker_Number_David,Speaker_Number_Jo,Speaker_Number_Kate,Speaker_Number_Mark,Speaker_Number_Mike,Speaker_Number_Nick,Speaker_Number_Penny,Speaker_Number_Rich,Speaker_Number_Rose,Speaker_Number_Sarah,Speaker_Number_Sue,Speaker_Number_Tim,Speaker_Number_Wendy,cluster
0.5103044496487119,0.4746376811594203,0.3435426237876468,0.566825145272055,0.3266801414855987,0.702497628833386,0.3272108843537414,0.5918367346938777,0.5458590006844627,0.2786085825747724,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3648711943793911,0.2594517958412098,0.4816232771822358,0.8225039619651349,0.4813036887316826,0.8223205817262093,0.4027210884353741,0.5492196878751501,0.2792607802874743,0.2818595578673603,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4622950819672131,0.2693761814744801,0.4152628892291986,0.7321711568938194,0.4739767559373421,0.8697439140056908,0.3884353741496598,0.6134453781512605,0.2871321013004791,0.4398569570871262,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7203747072599532,0.3509766855702583,0.2182235834609495,0.4041204437400951,0.3595250126326427,0.7701549162187796,0.3091836734693877,0.6020408163265307,0.2429842573579739,0.5373862158647594,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6807962529274005,0.4817265280403277,0.2503828483920368,0.6312731114632859,0.2945932289034866,0.5191274106860575,0.4227891156462584,0.3874549819927971,0.5927446954141,0.2990897269180754,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6255269320843091,0.5384373030875866,0.3734047983665135,0.618594823032224,0.1414855987872663,0.5880493202655707,0.586734693877551,0.3739495798319328,0.6577686516084874,0.3403771131339402,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5585480093676815,0.5162255828607436,0.4464012251148546,0.5837295298468042,0.1157150075795856,0.5611760986405311,0.6061224489795918,0.3109243697478991,0.6396303901437372,0.3972691807542263,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3814988290398127,0.5746691871455576,0.543389484430832,0.679080824088748,0.0439615967660434,0.4606386342080303,0.638095238095238,0.4945978391356543,0.6940451745379878,0.4619635890767231,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2950819672131147,0.5551354757403907,0.6671771311893824,0.8402007395668252,0.0558362809499747,0.4435662345874169,0.3758503401360543,0.7016806722689076,0.7566735112936346,0.4509102730819246,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3344262295081968,0.5116572148708254,0.3284839203675345,0.5322239830956155,0.3731682668014148,0.7398039835599115,0.4772108843537413,0.5465186074429773,0.686173853524983,0.3576072821846554,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3601873536299765,0.4859798361688721,0.2761613067891781,0.8003169572107767,0.5485093481556341,0.7613025608599431,0.3687074829931972,0.6116446578631454,0.5294318959616701,0.3078673602080625,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5304449648711943,0.4604599873976056,0.336906584992343,0.5802958267300582,0.3077311773623041,0.6753082516598166,0.3316326530612243,0.658763505402161,0.528062970568104,0.2724317295188557,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3620608899297424,0.2537807183364839,0.4711587544665646,0.8452192287374538,0.488377968671046,0.797344293392349,0.4006802721088434,0.559123649459784,0.3206707734428473,0.2727568270481145,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4791569086651054,0.2649653434152489,0.3869321082184788,0.6909667194928686,0.4621020717534108,0.8716408472968701,0.4496598639455781,0.6050420168067228,0.3836413415468857,0.4079973992197659,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7274004683840749,0.3637366099558916,0.1995916283818274,0.4331748547279451,0.3964123294593228,0.7556117609864053,0.3020408163265305,0.601140456182473,0.2594113620807666,0.497074122236671,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6789227166276347,0.4757403906742281,0.2493619193466054,0.6413100898045431,0.287266296109146,0.5618084097375908,0.3568027210884352,0.4504801920768307,0.5633127994524298,0.2708062418725618,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6032786885245902,0.5389098928796471,0.3466054109239408,0.612783940834654,0.181910055583628,0.6104963642111918,0.4986394557823128,0.4234693877551021,0.5995893223819302,0.3234720416124838,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5442622950819672,0.5363894139886578,0.4229198570699337,0.55229793977813,0.1440121273370389,0.522921277268416,0.6751700680272108,0.2734093637454982,0.6228610540725531,0.4154746423927178,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3690866510538643,0.5551354757403907,0.53420112302195,0.6394611727416799,0.1096513390601313,0.3012962377489724,0.7489795918367346,0.4723889555822329,0.6694045174537988,0.5451885565669702,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2868852459016393,0.566950220541903,0.6607963246554365,0.803486529318542,0.0285497726124305,0.4464116345241858,0.40578231292517,0.6890756302521008,0.7457221081451061,0.4665149544863459,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3510538641686183,0.4867674858223062,0.3358856559469117,0.5430533544638141,0.3436078827690753,0.8011381599747075,0.4047619047619046,0.6641656662665067,0.6064339493497605,0.4294538361508453,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3444964871194379,0.4892879647132955,0.2815211842776927,0.7913365029054411,0.5497726124305204,0.7834334492570344,0.3472789115646257,0.6002400960384154,0.4941820670773443,0.3764629388816645,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5508196721311476,0.4569943289224952,0.3437978560490046,0.5752773375594296,0.297877716018191,0.7037622510275054,0.315986394557823,0.6749699879951981,0.4822039698836413,0.3098179453836151,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3716627634660421,0.2487397605545053,0.4540581929555896,0.8365029054410988,0.488377968671046,0.7938665823585204,0.4299319727891155,0.5564225690276111,0.3545516769336071,0.2721066319895969,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5032786885245902,0.2559861373660995,0.3614088820826953,0.6524035921817222,0.4477008590197069,0.8934555801454316,0.451360544217687,0.6269507803121249,0.4295003422313484,0.448959687906372,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7330210772833723,0.366099558916194,0.1809596733027055,0.4807184363444269,0.4065184436584133,0.7258931394245969,0.3268707482993196,0.6086434573829532,0.2556468172484599,0.4902470741222367,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6843091334894613,0.4913358538122243,0.2223072996426748,0.6328578975171686,0.3160687215765538,0.5943724312361682,0.3360544217687073,0.4468787515006003,0.528062970568104,0.2815344603381015,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5824355971896955,0.5263074984247007,0.3432873915262889,0.6159535129424195,0.2450732693279433,0.6342080303509325,0.4289115646258502,0.4396758703481393,0.5492813141683779,0.3351755526657998,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5142857142857142,0.5522999369880277,0.405308831036243,0.5237717908082409,0.2011116725618999,0.4369269680682895,0.7302721088435373,0.2524009603841537,0.5639972621492129,0.4954486345903771,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3868852459016393,0.5356017643352237,0.5211842776927004,0.6502905441098785,0.0914603335017685,0.3746443250079038,0.7085034013605441,0.4843937575030013,0.7036276522929501,0.5078023407022108,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2662763466042155,0.5600189035916825,0.6735579377233283,0.7831484416270471,0.1298635674583123,0.2494467277900726,0.5982993197278911,0.4636854741896759,0.8172484599589322,0.5868010403120937,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3730679156908665,0.4489603024574669,0.3437978560490046,0.5567881669307977,0.3501768569984841,0.7805880493202656,0.3911564625850339,0.7139855942376951,0.6324435318275154,0.4200260078023407,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3569086651053864,0.4817265280403277,0.228177641653905,0.7955625990491284,0.5684689236988378,0.7145115396775212,0.4462585034013604,0.5204081632653061,0.6225188227241616,0.3140442132639792,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5903981264637003,0.460932577189666,0.3129147524247065,0.5501848917062864,0.2938352703385548,0.7224154283907682,0.3210884353741495,0.6896758703481394,0.4483230663928816,0.3702860858257477,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3789227166276346,0.2463768115942029,0.4351710056151098,0.8230322239830957,0.4931783729156139,0.789756560227632,0.4761904761904761,0.536014405762305,0.3836413415468857,0.2451235370611183,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5070257611241218,0.2616572148708255,0.3374170495150587,0.6204437400950872,0.4398686205154118,0.889661713563073,0.4595238095238094,0.6314525810324131,0.4171800136892539,0.4817945383615085,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6922716627634661,0.3427851291745432,0.1949974476773864,0.4920760697305864,0.4050025265285497,0.7236800505848877,0.3139455782312924,0.6164465786314527,0.2491444216290212,0.5078023407022108,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6819672131147541,0.4918084436042848,0.2021439509954058,0.653460116217644,0.3198585144012127,0.5953208978817578,0.3163265306122448,0.4819927971188475,0.4654346338124572,0.2994148244473342,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5386416861826698,0.5044108380592313,0.3460949464012251,0.6096143687268886,0.3072258716523496,0.61555485298767,0.4520408163265305,0.3739495798319328,0.5420944558521561,0.3709362808842653,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4969555035128805,0.5691556395715186,0.3864216436957631,0.4944532488114105,0.2420414350682162,0.4359785014226999,0.726190476190476,0.2530012004801921,0.5246406570841889,0.5334850455136542,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4103044496487119,0.5293005671077504,0.482899438489025,0.6196513470681458,0.0722587165234966,0.4539993676889029,0.6782312925170066,0.5081032412965187,0.7138945927446955,0.4775682704811443,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2348946135831381,0.5861688720856963,0.6472690148034712,0.7237189646064448,0.0098534613441131,0.4492570344609548,0.50578231292517,0.634153661464586,0.7594113620807666,0.4479843953185956,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3906323185011709,0.4198172652804033,0.3233792751403778,0.5567881669307977,0.3431025770591207,0.7635156496996522,0.393877551020408,0.7355942376950781,0.6139630390143738,0.488296488946684,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3576112412177985,0.4801512287334594,0.1937212863705972,0.797675647120972,0.5626579080343608,0.7047107176730951,0.4571428571428571,0.5543217286914767,0.6358658453114305,0.2473992197659297,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6124121779859485,0.4464398235664776,0.3159775395610005,0.5454305335446382,0.2607377463365336,0.6727790072715776,0.3357142857142856,0.6899759903961585,0.500684462696783,0.3663849154746424,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3763466042154566,0.2377126654064272,0.4213884635017866,0.8438985736925516,0.4987367357251137,0.7834334492570344,0.4901360544217686,0.534513805522209,0.3726899383983573,0.2200910273081925,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4777517564402811,0.277882797731569,0.3468606431852987,0.612783940834654,0.4393633148054573,0.9010433133101484,0.4506802721088434,0.6002400960384154,0.3634496919917864,0.485370611183355,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6812646370023419,0.3345935727788279,0.2146503318019398,0.4923402007395668,0.4140980293077312,0.7356939614290231,0.3129251700680271,0.6338535414165667,0.2484599589322382,0.5201560468140443,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.665807962529274,0.4727473219911783,0.2376212353241449,0.679080824088748,0.3304699343102577,0.5618084097375908,0.3282312925170067,0.4915966386554622,0.4565366187542779,0.3068920676202861,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4847775175644028,0.4957466918714556,0.3460949464012251,0.6207078711040677,0.3456291056088933,0.651280429971546,0.4023809523809523,0.3928571428571429,0.4774127310061602,0.3615084525357608,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.502576112412178,0.574354127284184,0.3790199081163859,0.5031695721077655,0.2102071753410813,0.5361998103066709,0.6340136054421768,0.2668067226890757,0.5749486652977414,0.4957737321196359,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4070257611241218,0.5437933207309389,0.425472179683512,0.558637083993661,0.1053562405255179,0.5105912108757509,0.6663265306122448,0.4933973589435775,0.6978097193702943,0.4593628088426528,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2278688524590163,0.584593572778828,0.6439509954058193,0.6780243000528263,0.0,0.4394562124565286,0.5636054421768707,0.6350540216086435,0.7453798767967146,0.4509102730819246,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3899297423887589,0.3988657844990548,0.3215926493108729,0.5895404120443741,0.3600303183425972,0.8125197597217831,0.3877551020408162,0.7881152460984395,0.4572210814510609,0.5503901170351105,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3142857142857143,0.4936988027725268,0.2146503318019398,0.7979397781299526,0.5485093481556341,0.7483401833702181,0.3551020408163264,0.6467587034813926,0.5157426420260096,0.22074122236671,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5960187353629977,0.439508506616257,0.3289943848902502,0.5678816693079768,0.2680646791308742,0.656338918748024,0.3275510204081632,0.677671068427371,0.5075290896646133,0.3150195058517555,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.259718969555035,0.2336168872085696,0.7404287901990811,0.4838880084521923,0.786255684689237,0.7176730951628201,0.7482993197278911,0.3988595438175271,0.283709787816564,0.328998699609883,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.899063231850117,0.1959672337744171,0.3787646758550281,0.2696777601690439,0.4183931278423446,0.6250395194435663,0.7452380952380951,0.6350540216086435,0.742984257357974,0.5601430429128739,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.7950819672131147,0.2728418399495904,0.3930576824910669,0.2820919175911252,0.5588681152097019,0.5014226999683844,0.5717687074829931,0.5267106842737096,0.4698836413415469,0.4596879063719116,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.7627634660421545,0.4519533711405167,0.228177641653905,0.4698890649762283,0.5030318342597271,0.2712614606386342,0.5343537414965985,0.4843937575030013,0.4869952087611225,0.3865409622886866,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.5988290398126463,0.577189666036547,0.6327207759060746,0.390649762282092,0.2688226376958059,0.3604173253240594,0.4870748299319727,0.4723889555822329,0.7190280629705681,0.4219765929778934,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.6768149882903981,0.4059546313799622,0.7164369576314447,0.3497094558901215,0.467155128852956,0.2646221941195067,0.4908163265306121,0.3031212484993998,0.8436002737850787,0.5533159947984396,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.4847775175644028,0.7227473219911784,0.3805513016845329,0.2680929741151611,0.489388580090955,0.1656655074296553,0.5693877551020408,0.5774309723889557,0.7392197125256674,0.4658647594278284,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.2974238875878221,0.7288909892879647,0.7588055130168453,0.2385103011093502,0.254421424962102,0.2962377489724944,0.6238095238095237,0.6014405762304923,0.525325119780972,0.7568270481144344,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.2459016393442624,0.6633585381222432,0.6748340990301174,0.4609086106708928,0.2928246589186458,0.4669617451786279,0.552721088435374,0.4591836734693878,0.7453798767967146,0.8137191157347206,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.1618266978922717,0.5521424070573409,0.6123021949974476,0.5076597992604333,0.4039919151086407,0.6582358520392033,0.5901360544217686,0.4606842737094838,0.6071184120465435,0.7961638491547465,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.4971896955503513,0.4195022054190296,0.6470137825421133,0.315108293713682,0.4542698332491157,0.5520075877331647,0.538095238095238,0.365546218487395,0.5865845311430528,0.5026007802340703,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.2192037470725993,0.2262129804662886,0.8205717202654416,0.5470153195985209,0.7748863062152602,0.6655074296553904,0.764625850340136,0.4099639855942377,0.2689938398357289,0.3332249674902471,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.8323185011709602,0.2095148078134845,0.3683001531393568,0.2876386687797148,0.4575543203638201,0.6819475181789441,0.7397959183673468,0.6281512605042018,0.6540041067761807,0.4944733420026008,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.8201405152224823,0.2772526780088217,0.3915262889229199,0.280771262546223,0.5424456796361798,0.51280429971546,0.5721088435374149,0.5573229291716687,0.4736481861738535,0.4414824447334201,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.763231850117096,0.4321045998739761,0.2838182746299132,0.3998943475964078,0.4984840828701364,0.3180524818210559,0.5068027210884353,0.4888955582232894,0.5184804928131417,0.4128738621586476,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.5950819672131148,0.6253938248267171,0.5758039816232772,0.3647649234020074,0.2812026275896918,0.417957635156497,0.4761904761904761,0.5225090036014406,0.6495550992470911,0.3894668400520156,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.6487119437939111,0.4235979836168872,0.7332822868810618,0.2836767036450079,0.4901465386558868,0.2393297502371166,0.5227891156462584,0.3355342136854742,0.823066392881588,0.5377113133940182,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.4836065573770491,0.6852551984877127,0.4604389994895355,0.3637083993660856,0.3623041940373926,0.2453367056591843,0.4319727891156462,0.5309123649459785,0.8880903490759755,0.4317295188556567,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.3065573770491803,0.7655954631379962,0.7200102092904543,0.1954569466455362,0.2627589691763517,0.3449257034460954,0.6795918367346938,0.6317527010804322,0.4887063655030801,0.7200910273081925,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.2210772833723653,0.6748582230623819,0.678662582950485,0.3795562599049129,0.3284487114704396,0.4325007903888713,0.5564625850340135,0.4858943577430973,0.6683778234086243,0.7724317295188557,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.1313817330210771,0.5874291115311909,0.6380806533945891,0.5520338087691495,0.3352703385548257,0.7176730951628201,0.5656462585034012,0.3988595438175271,0.6827515400410678,0.6365409622886866,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
